Customer ID,Birth Date,Education Level,Occupation,Gender,Marital Status,Home Owner Status,Number of Cars Owned,Number of Children At Home,Total Number of Children,Annual Income,Avg Monthly Spend,eBook Subscriber Flag,City,ZipCode,State,Age
20288,1976-01-23,Partial College,Skilled Manual,M,S,0,1,0,0,58124,69,0,Irvine,92602,California,49
20289,1976-06-11,Partial College,Skilled Manual,F,S,0,1,0,0,38056,43,0,Honolulu,96801,Hawaii,49
20291,1975-11-03,High School,Skilled Manual,F,S,0,2,0,0,41965,50,1,Saint Paul,55101,Minnesota,49
20304,1979-08-23,High School,Skilled Manual,M,S,0,2,0,0,56376,65,1,Lincoln,68501,Nebraska,45
20305,1979-12-26,Partial College,Skilled Manual,M,S,0,1,0,0,58277,64,1,Corpus Christi,78401,Texas,45
20306,1979-11-12,Partial College,Skilled Manual,F,S,0,1,0,0,58940,41,0,Baltimore,21201,Maryland,45
20307,1979-03-23,Partial College,Skilled Manual,F,S,1,1,0,0,36902,42,0,Durham,27701,North Carolina,46
20308,1979-10-26,Partial College,Skilled Manual,F,M,1,1,0,0,54052,45,0,Dallas,75201,Texas,45
20310,1979-04-04,Partial College,Skilled Manual,M,S,1,1,0,0,83897,69,0,St. Louis,63101,Missouri,46
20311,1979-02-11,Partial College,Skilled Manual,M,M,0,1,0,0,88641,79,0,Dallas,75201,Texas,46
20312,1978-05-22,Partial High School,Clerical,M,M,0,2,0,0,45193,68,0,Saint Paul,55101,Minnesota,47
20313,1978-11-11,Partial College,Skilled Manual,M,S,0,1,0,0,45866,68,0,Kansas City,64101,Missouri,46
20315,1978-08-25,Partial College,Skilled Manual,M,S,1,1,0,0,61450,62,0,Irvine,92602,California,46
20405,1978-07-03,Partial College,Skilled Manual,M,S,0,2,0,0,78032,72,0,Denver,80201,Colorado,46
20408,1977-07-17,Partial High School,Clerical,M,S,1,2,0,0,34223,58,0,Denver,80201,Colorado,47
20409,1977-11-17,Partial College,Skilled Manual,F,S,1,2,0,0,51408,42,1,Cleveland,44101,Ohio,47
20410,1977-06-12,Partial College,Skilled Manual,M,M,1,2,0,0,51671,73,1,Long Beach,90801,California,48
20411,1977-06-05,Partial College,Skilled Manual,M,M,1,2,0,0,97683,79,0,Anchorage,99501,Alaska,48
20412,1977-10-23,Partial College,Skilled Manual,M,M,1,2,0,0,85110,79,0,Baltimore,21201,Maryland,47
20413,1976-05-06,Partial College,Skilled Manual,F,M,1,2,0,0,61800,49,0,Bakersfield,93301,California,49
20414,1976-11-23,Partial College,Skilled Manual,F,M,1,2,0,0,73279,47,1,Austin,73301,Texas,48
20421,1980-07-18,Partial High School,Clerical,F,S,1,2,0,0,50975,40,0,Lincoln,68501,Nebraska,44
20422,1980-08-17,Partial College,Skilled Manual,F,S,1,2,0,0,78275,49,0,Santa Ana,92701,California,44
20431,1975-12-09,Partial College,Skilled Manual,M,S,1,2,0,0,43884,65,0,Colorado Springs,80901,Colorado,49
20432,1975-02-20,High School,Skilled Manual,M,S,1,2,0,0,48866,64,1,Irvine,92602,California,50
20433,1975-06-27,High School,Skilled Manual,F,M,1,2,0,0,36419,51,0,Oklahoma City,73101,Oklahoma,49
20434,1975-10-13,Partial College,Skilled Manual,M,S,0,2,0,0,68778,69,0,Omaha,68101,Nebraska,49
20437,1975-10-12,Partial College,Skilled Manual,F,S,0,2,0,0,65575,45,0,Bakersfield,93301,California,49
20438,1975-12-22,Partial College,Skilled Manual,M,S,1,2,0,0,96089,72,0,Riverside,92501,California,49
20443,1976-04-08,Partial College,Professional,M,S,0,2,0,0,97542,72,1,Plano,75023,Texas,49
20449,1976-04-07,Partial College,Professional,F,S,0,2,0,0,74131,46,1,Orlando,32801,Florida,49
27510,1976-10-03,Partial College,Professional,M,S,0,2,0,0,86892,70,0,Tulsa,74101,Oklahoma,48
20600,1975-01-28,Bachelors,Professional,M,S,0,2,0,0,130393,80,0,Newark,7101,New Jersey,50
20601,1976-04-08,Bachelors,Professional,F,M,1,3,0,0,88041,49,0,Detroit,48201,Michigan,49
20602,1976-08-27,Bachelors,Professional,M,S,0,3,0,0,95336,76,1,Corpus Christi,78401,Texas,48
20603,1976-01-03,Bachelors,Professional,M,S,1,3,0,0,92270,70,0,Corpus Christi,78401,Texas,49
20605,1975-02-03,Bachelors,Professional,M,S,1,3,0,0,145271,79,1,Sacramento,94203,California,50
20732,1975-03-25,Partial College,Clerical,M,S,1,0,3,3,51654,98,1,Baltimore,21201,Maryland,50
20812,1980-02-17,Partial College,Manual,M,S,0,1,0,0,35295,59,0,Denver,80201,Colorado,45
20813,1979-04-12,Partial College,Manual,M,M,1,1,0,0,23504,68,0,Fort Wayne,46801,Indiana,46
20814,1979-04-01,Partial College,Manual,F,S,1,1,0,0,19241,45,0,Tampa,33601,Florida,46
20815,1979-02-05,Partial College,Manual,F,S,1,1,0,0,12010,33,0,Memphis,37501,Tennessee,46
20816,1980-07-12,Bachelors,Clerical,M,M,1,0,0,0,42115,68,1,Stockton,95201,California,44
20817,1978-04-07,Partial College,Manual,M,S,0,1,0,0,35310,61,1,Sacramento,94203,California,47
20818,1977-07-13,High School,Manual,F,S,0,2,0,0,31289,39,0,New Orleans,70112,Louisiana,47
20819,1979-02-21,Bachelors,Clerical,M,S,1,0,0,0,43664,61,0,Arlington,76010,Texas,46
20820,1979-06-14,Bachelors,Clerical,F,M,1,0,0,0,33158,39,0,Fort Wayne,46801,Indiana,46
20822,1977-08-03,Partial College,Manual,M,S,0,0,0,0,19483,55,0,Arlington,76010,Texas,47
20823,1977-04-28,Partial College,Manual,M,M,1,0,0,0,24411,62,0,Long Beach,90801,California,48
20865,2022-09-20,Partial College,Manual,M,M,1,1,0,2,21855,40,0,Fort Worth,76101,Texas,2
20866,2022-06-03,Bachelors,Professional,M,M,1,0,0,0,158057,57,0,Detroit,48201,Michigan,3
20924,1977-12-06,High School,Manual,M,S,1,1,0,0,25206,59,0,Denver,80201,Colorado,47
20925,1979-04-05,High School,Manual,F,S,1,2,4,4,17095,67,1,Saint Paul,55101,Minnesota,46
20926,1979-07-18,High School,Manual,M,S,1,3,4,4,26844,94,1,Plano,75023,Texas,45
20927,1979-06-16,High School,Manual,F,S,1,2,5,5,15729,65,1,Greensboro,27401,North Carolina,46
20929,1979-06-12,Partial College,Clerical,M,S,1,2,3,3,50311,97,0,San Francisco,94101,California,46
20933,1978-08-26,Partial College,Clerical,F,S,1,3,4,4,50314,69,1,Los Angeles,90001,California,46
20934,1977-08-04,Partial College,Clerical,F,S,1,1,5,5,47344,72,1,St. Louis,63101,Missouri,47
20935,1977-10-14,Partial College,Clerical,F,S,1,3,5,5,37000,68,1,Baltimore,21201,Maryland,47
20936,1977-06-22,Partial College,Clerical,F,S,0,1,0,0,47492,47,0,Atlanta,30301,Georgia,48
20937,1977-07-05,Partial College,Clerical,F,S,1,1,0,0,35604,42,0,Lincoln,68501,Nebraska,47
20939,1976-09-04,High School,Manual,M,S,0,1,0,0,25344,53,0,Columbus,43085,Ohio,48
20941,1975-07-09,Partial High School,Manual,M,M,1,2,0,0,14952,62,0,Memphis,37501,Tennessee,49
20942,1975-03-26,High School,Manual,F,S,0,1,0,0,16833,36,1,Boston,2101,Massachusetts,50
20943,1975-04-01,High School,Manual,M,S,1,1,0,0,25798,57,0,Washington,20001,DC,50
20945,1976-05-26,Partial College,Clerical,M,S,0,1,0,0,48084,65,0,Anaheim,92801,California,49
20947,1976-06-08,Partial College,Clerical,F,S,1,1,0,0,32155,37,0,San Antonio,78201,Texas,49
20948,1975-07-09,Partial College,Clerical,M,S,0,1,0,0,44069,64,1,Las Vegas,89101,Nevada,49
20955,1975-03-12,Partial College,Clerical,F,S,0,1,0,0,45710,45,0,Irvine,92602,California,50
20956,1975-08-28,Partial College,Clerical,F,S,0,1,0,0,41569,48,1,Atlanta,30301,Georgia,49
20957,1975-01-16,Partial College,Clerical,M,S,0,1,0,0,46593,72,0,San Antonio,78201,Texas,50
20958,1975-09-26,Partial College,Clerical,M,S,0,1,0,0,34701,64,0,Honolulu,96801,Hawaii,49
20983,1980-12-23,Partial College,Manual,F,S,0,1,0,0,21687,38,0,Houston,77001,Texas,44
20985,1980-01-17,Bachelors,Clerical,F,M,1,0,0,0,21073,36,0,Corpus Christi,78401,Texas,45
20986,1977-04-27,High School,Manual,F,M,1,1,0,0,11281,44,0,Minneapolis,55401,Minnesota,48
20987,1977-12-13,High School,Manual,M,S,0,1,0,0,15012,53,0,Tucson,85701,Arizona,47
20988,1977-03-24,High School,Manual,F,M,0,2,0,0,27483,46,0,Mesa,85201,Arizona,48
20989,1976-02-26,High School,Manual,F,M,1,0,1,1,14947,50,0,San Jose,95101,California,49
20990,1976-10-10,High School,Manual,F,M,1,0,1,1,11077,40,0,Lexington,40502,Kentucky,48
20991,1976-12-06,High School,Manual,M,M,1,0,1,1,15527,74,0,Las Vegas,89101,Nevada,48
20992,1979-07-16,Bachelors,Clerical,M,M,1,0,0,0,36261,63,0,Lexington,40502,Kentucky,45
20993,1979-04-14,Bachelors,Clerical,M,S,0,0,0,0,24946,55,0,Cleveland,44101,Ohio,46
20994,1979-10-23,Bachelors,Clerical,F,M,0,0,0,0,30374,44,0,New Orleans,70112,Louisiana,45
20995,1979-02-17,Bachelors,Clerical,M,S,1,0,0,0,43669,63,0,Cincinnati,45201,Ohio,46
20998,1978-01-03,Bachelors,Clerical,M,M,0,0,0,0,18666,57,0,Irvine,92602,California,47
20999,1978-04-27,Bachelors,Clerical,F,M,1,0,0,0,23959,43,0,Portland,97201,Oregon,47
21000,1978-03-26,Bachelors,Clerical,M,M,1,0,0,0,39524,62,0,Tucson,85701,Arizona,47
21001,1978-04-06,Bachelors,Clerical,M,S,0,0,0,0,19371,56,1,Denver,80201,Colorado,47
21002,1977-10-27,Partial College,Manual,F,S,0,0,0,0,18491,34,0,San Jose,95101,California,47
21097,1977-06-21,High School,Manual,M,M,0,1,0,0,28888,63,0,Anaheim,92801,California,48
21098,1979-02-11,High School,Manual,M,M,0,2,4,4,24373,101,0,Austin,73301,Texas,46
21100,1979-06-23,Partial College,Clerical,F,S,1,1,3,3,63160,64,1,Milwaukee,53201,Wisconsin,46
21109,1978-02-27,Partial College,Clerical,F,S,1,1,4,4,42154,68,1,Atlanta,30301,Georgia,47
21110,1978-08-07,Partial College,Clerical,M,M,0,2,4,4,46574,119,0,Chicago,60601,Illinois,46
21111,1978-12-16,Partial College,Clerical,M,S,1,2,4,4,44911,106,1,Oakland,94601,California,46
21112,1977-03-17,Partial College,Clerical,M,M,0,3,5,5,40562,125,0,El Paso,79901,Texas,48
21113,1977-07-10,Partial College,Clerical,F,S,1,1,0,0,35686,41,0,Portland,97201,Oregon,47
21115,1977-07-01,Partial College,Clerical,M,S,1,1,0,0,59942,68,0,Denver,80201,Colorado,47
21116,1976-12-13,High School,Manual,M,M,0,1,0,0,10279,55,0,Denver,80201,Colorado,48
21117,1975-05-24,Partial High School,Manual,M,S,1,2,0,0,17793,56,0,Oakland,94601,California,50
21118,1975-03-23,High School,Manual,F,S,0,1,0,0,23558,40,0,Omaha,68101,Nebraska,50
21119,1976-01-22,High School,Manual,M,S,0,1,0,0,28630,58,0,Omaha,68101,Nebraska,49
21120,1976-07-11,Partial College,Clerical,M,M,0,1,0,0,57187,78,0,New Orleans,70112,Louisiana,48
21125,1975-12-01,Partial College,Clerical,M,S,1,1,0,0,46109,64,1,Austin,73301,Texas,49
21126,1975-11-07,Partial College,Clerical,F,S,0,1,0,0,40511,43,0,Oakland,94601,California,49
21127,1975-07-25,Partial College,Clerical,F,S,1,1,0,0,45863,42,0,Jersey City,7302,New Jersey,49
21128,1975-06-20,Partial College,Clerical,M,S,0,1,0,0,52709,67,0,Durham,27701,North Carolina,50
21129,1975-03-17,Partial College,Clerical,M,S,1,1,0,0,60994,66,0,Washington,20001,DC,50
21130,1975-12-16,Bachelors,Skilled Manual,F,M,1,0,1,1,50442,54,0,San Diego,92101,California,49
21134,1980-03-02,Partial High School,Manual,M,S,0,2,0,0,19243,60,0,Los Angeles,90001,California,45
21135,1980-10-26,Partial High School,Manual,M,M,0,2,0,0,19728,60,0,Minneapolis,55401,Minnesota,44
21136,1980-03-12,Partial High School,Manual,F,M,0,2,0,0,33364,47,0,Long Beach,90801,California,45
21137,1980-11-15,Partial High School,Manual,M,S,0,2,0,0,23063,57,0,Kansas City,64101,Missouri,44
21233,1976-03-15,High School,Skilled Manual,M,M,0,2,0,0,64447,78,0,New York,10001,New York,49
21234,1976-01-12,High School,Skilled Manual,F,S,1,2,0,0,31892,41,1,Portland,97201,Oregon,49
21235,1975-11-06,High School,Skilled Manual,F,S,0,1,0,0,38617,49,1,New York,10001,New York,49
21236,1975-04-16,High School,Skilled Manual,M,S,1,1,0,0,35645,65,1,Durham,27701,North Carolina,50
21237,1980-02-10,High School,Skilled Manual,M,M,1,2,0,0,48732,68,0,Tucson,85701,Arizona,45
21238,1980-09-25,High School,Skilled Manual,M,S,0,2,0,0,52525,64,1,Aurora,80010,Colorado,44
21240,1979-09-02,Partial High School,Clerical,M,S,0,2,0,0,51520,69,0,Indianapolis,46201,Indiana,45
21241,1979-02-11,Partial High School,Clerical,M,S,0,2,0,0,56555,59,0,Denver,80201,Colorado,46
21242,1978-06-16,Partial High School,Clerical,F,S,1,2,0,0,51394,43,0,Anaheim,92801,California,47
21243,1978-10-06,High School,Skilled Manual,M,M,0,2,0,0,61915,76,0,Chula Vista,91910,California,46
21244,1978-02-16,High School,Skilled Manual,F,M,1,2,0,0,39456,48,0,Toledo,43601,Ohio,47
21245,1978-06-24,High School,Skilled Manual,F,M,0,2,0,0,43921,47,0,Indianapolis,46201,Indiana,47
21247,1978-12-11,High School,Skilled Manual,M,M,1,2,0,0,44429,70,0,Indianapolis,46201,Indiana,46
21249,1977-03-18,High School,Skilled Manual,M,S,0,2,0,0,30105,64,0,Long Beach,90801,California,48
21250,1977-10-24,High School,Skilled Manual,M,M,1,2,0,0,43454,72,0,Milwaukee,53201,Wisconsin,47
21251,1979-10-11,Partial High School,Clerical,F,S,0,2,0,0,49658,46,0,Anchorage,99501,Alaska,45
21260,1976-06-15,High School,Skilled Manual,F,S,1,2,0,0,41607,45,0,Phoenix,85001,Arizona,49
21261,1976-06-03,Partial College,Skilled Manual,F,S,1,1,0,0,50007,40,0,Plano,75023,Texas,49
21262,1976-06-01,Partial College,Skilled Manual,F,S,0,1,0,0,44180,44,0,Long Beach,90801,California,49
21263,1975-02-08,Partial College,Skilled Manual,F,S,0,1,0,0,59128,44,0,Detroit,48201,Michigan,50
21275,1979-11-26,Partial College,Skilled Manual,F,M,1,1,0,0,80333,49,0,Charlotte,28201,North Carolina,45
21276,1978-07-12,High School,Skilled Manual,M,M,1,2,0,0,38244,69,0,Portland,97201,Oregon,46
21277,1978-05-15,Partial High School,Clerical,M,S,0,2,0,0,56496,64,1,Irvine,92602,California,47
21278,1978-04-20,Partial High School,Clerical,F,S,0,2,0,0,35642,43,0,Austin,73301,Texas,47
21280,1978-12-23,Partial College,Skilled Manual,M,S,0,1,0,0,64150,66,1,Saint Paul,55101,Minnesota,46
21281,1978-02-27,Partial College,Skilled Manual,F,S,0,2,0,0,73136,44,0,Fort Wayne,46801,Indiana,47
21282,1978-03-10,Partial College,Skilled Manual,F,M,1,2,0,0,72910,55,0,Corpus Christi,78401,Texas,47
21364,1977-04-09,Partial High School,Clerical,M,S,0,2,0,0,45930,66,1,Orlando,32801,Florida,48
21368,1977-09-26,Partial College,Skilled Manual,M,M,1,2,0,0,72420,68,0,Jersey City,7302,New Jersey,47
21369,1977-01-16,Partial College,Skilled Manual,F,M,1,2,0,0,54156,56,0,San Antonio,78201,Texas,48
21385,1980-06-23,Partial College,Skilled Manual,F,S,1,2,0,0,51699,40,1,Miami,33101,Florida,45
21388,1979-06-27,Bachelors,Management,F,S,0,1,0,0,103275,48,0,Chicago,60601,Illinois,45
21395,1975-11-20,Partial College,Skilled Manual,F,M,1,2,0,0,40425,54,0,Pittsburgh,15201,Pennsylvania,49
21396,1975-12-19,Partial College,Skilled Manual,F,S,0,2,0,0,56878,48,0,Los Angeles,90001,California,49
21397,1975-06-09,High School,Skilled Manual,M,M,1,2,0,0,52801,70,0,Miami,33101,Florida,50
21398,1975-03-25,Partial College,Skilled Manual,M,M,1,2,0,0,92691,84,0,Cincinnati,45201,Ohio,50
21399,1975-11-25,Partial College,Skilled Manual,M,M,1,2,0,0,89735,74,1,Cleveland,44101,Ohio,49
21551,1975-08-20,Bachelors,Professional,M,S,0,3,0,0,85710,74,0,Wichita,67201,Kansas,49
21552,1975-11-19,Bachelors,Professional,M,M,0,3,0,0,125149,83,0,San Francisco,94101,California,49
21553,1975-10-17,Bachelors,Professional,M,M,1,2,0,0,127273,79,0,Memphis,37501,Tennessee,49
21684,2017-10-15,Partial High School,Manual,F,M,1,2,0,4,29540,29,0,Oklahoma City,73101,Oklahoma,7
21871,1976-11-05,Bachelors,Professional,M,S,1,3,0,0,99695,72,1,Detroit,48201,Michigan,48
21872,1975-12-01,Bachelors,Professional,F,S,0,4,0,0,73335,48,0,Boston,2101,Massachusetts,49
21873,1975-08-03,Bachelors,Professional,F,M,1,2,0,0,91260,54,0,Mesa,85201,Arizona,49
21874,1976-05-22,Bachelors,Professional,F,M,0,2,0,0,88674,49,0,Greensboro,27401,North Carolina,49
21875,1976-08-17,Bachelors,Professional,M,S,0,2,0,0,113397,74,0,Minneapolis,55401,Minnesota,48
21876,1976-04-26,Bachelors,Professional,M,S,0,2,0,0,95037,70,0,Denver,80201,Colorado,49
21877,1976-08-13,Bachelors,Professional,M,S,1,2,0,0,132134,73,1,Sacramento,94203,California,48
21878,1976-04-25,Bachelors,Professional,M,M,1,2,0,0,114187,86,0,St. Louis,63101,Missouri,49
21881,1975-10-16,Bachelors,Professional,F,S,0,3,0,0,109906,47,0,Fresno,93701,California,49
21882,1975-09-23,Bachelors,Professional,M,S,1,2,0,0,134401,77,1,Honolulu,96801,Hawaii,49
21911,1980-12-23,Partial High School,Manual,F,S,0,2,0,0,20234,39,0,San Francisco,94101,California,44
21912,1980-03-21,Partial High School,Manual,F,S,1,2,0,0,11906,37,0,Cincinnati,45201,Ohio,45
21913,1980-05-27,Partial High School,Manual,M,S,0,2,0,0,20198,60,0,Nashville,37201,Tennessee,45
21914,1980-02-19,Partial High School,Manual,F,S,0,2,0,0,20734,38,0,Santa Ana,92701,California,45
22007,1976-09-13,High School,Skilled Manual,F,S,0,2,0,0,39463,42,1,Dallas,75201,Texas,48
22008,1975-04-08,High School,Skilled Manual,F,S,0,1,0,0,44590,47,0,Lincoln,68501,Nebraska,50
22009,1975-02-09,High School,Skilled Manual,M,S,1,1,0,0,60068,71,0,Riverside,92501,California,50
22010,1975-07-13,High School,Skilled Manual,M,S,1,2,0,0,53565,68,1,Nashville,37201,Tennessee,49
22011,1980-11-13,High School,Skilled Manual,M,S,0,2,0,0,47017,61,0,Jersey City,7302,New Jersey,44
22012,1980-06-26,High School,Skilled Manual,F,S,0,2,0,0,38329,40,0,Pittsburgh,15201,Pennsylvania,44
22013,1980-11-01,High School,Skilled Manual,M,S,0,2,0,0,50531,63,0,Jacksonville,32099,Florida,44
22014,1980-05-19,High School,Skilled Manual,M,S,1,2,0,0,36695,64,1,Oklahoma City,73101,Oklahoma,45
22015,1980-10-15,High School,Skilled Manual,F,M,1,2,0,0,38515,44,0,Corpus Christi,78401,Texas,44
22016,1980-10-22,Partial High School,Clerical,M,S,0,2,0,0,52199,64,0,Nashville,37201,Tennessee,44
22019,1978-02-23,High School,Skilled Manual,F,M,0,2,0,0,53653,48,0,Lexington,40502,Kentucky,47
22021,1977-09-20,Partial High School,Clerical,M,S,0,2,0,0,57819,66,0,Austin,73301,Texas,47
22022,1977-11-04,Partial High School,Clerical,M,S,0,2,0,0,50133,67,1,Virginia Beach,23450,Virginia,47
22023,1977-05-01,Partial High School,Clerical,M,S,0,2,0,0,43316,67,0,Philadelphia,19101,Pennsylvania,48
22024,1977-02-11,High School,Skilled Manual,M,S,1,2,0,0,39556,67,0,Anchorage,99501,Alaska,48
22026,1979-04-07,Partial High School,Clerical,F,M,0,2,0,0,37181,40,0,Lincoln,68501,Nebraska,46
22034,1976-04-03,Partial College,Skilled Manual,M,M,1,1,0,0,48365,67,0,Memphis,37501,Tennessee,49
22035,1976-11-09,Partial College,Skilled Manual,M,M,1,1,0,0,70104,74,1,Portland,97201,Oregon,48
22036,1975-11-01,High School,Skilled Manual,F,S,0,2,0,0,33010,42,0,Anchorage,99501,Alaska,49
22037,1975-06-01,High School,Skilled Manual,F,M,0,2,0,0,27300,47,0,Detroit,48201,Michigan,50
22057,1979-02-13,High School,Skilled Manual,M,S,1,2,0,0,39636,65,0,Riverside,92501,California,46
22059,1978-02-09,High School,Skilled Manual,M,M,1,2,0,0,49658,72,0,San Diego,92101,California,47
22060,1978-11-06,Partial College,Skilled Manual,M,M,1,1,0,0,58786,68,0,Philadelphia,19101,Pennsylvania,46
22061,1978-09-20,Partial College,Skilled Manual,F,S,0,2,0,0,88701,52,0,New Orleans,70112,Louisiana,46
22062,1978-04-28,Partial College,Skilled Manual,M,S,0,2,0,0,81519,78,0,Jacksonville,32099,Florida,47
22152,1978-02-18,Partial College,Skilled Manual,M,M,1,2,0,0,68698,75,0,Santa Ana,92701,California,47
22153,1978-08-04,Partial College,Skilled Manual,F,M,0,2,0,0,72646,56,0,Anaheim,92801,California,46
22157,1977-11-22,Partial High School,Clerical,F,S,0,2,0,0,45144,41,1,Jersey City,7302,New Jersey,47
22158,1977-02-16,Partial High School,Clerical,F,S,1,2,0,0,21739,38,0,Raleigh,27601,North Carolina,48
22159,1977-05-17,Partial College,Skilled Manual,M,S,0,1,0,0,69390,66,1,Atlanta,30301,Georgia,48
22161,1977-10-04,Partial College,Skilled Manual,F,S,0,2,0,0,52854,45,0,Orlando,32801,Florida,47
22163,1977-07-01,Partial College,Skilled Manual,F,S,1,2,0,0,72141,49,0,Chula Vista,91910,California,47
22164,1977-08-24,Partial College,Skilled Manual,F,S,0,2,0,0,75355,42,0,Durham,27701,North Carolina,47
22165,1976-11-01,Partial College,Skilled Manual,M,M,0,2,0,0,88335,82,0,Jersey City,7302,New Jersey,48
22166,1976-08-28,Partial College,Skilled Manual,F,S,0,2,0,0,63292,44,0,New York,10001,New York,48
22182,1975-11-04,Partial College,Skilled Manual,F,S,0,2,0,0,40658,42,0,Boston,2101,Massachusetts,49
22183,1975-10-26,Partial College,Skilled Manual,M,M,1,2,0,0,53792,69,0,Denver,80201,Colorado,49
22184,1975-07-27,Partial College,Skilled Manual,M,M,1,2,0,0,82109,77,1,San Jose,95101,California,49
22185,1975-06-02,Partial College,Skilled Manual,M,M,1,2,0,0,88184,76,0,Seattle,98101,Washington,50
22190,1976-02-18,Partial College,Professional,M,S,0,2,0,0,96124,73,0,Atlanta,30301,Georgia,49
22191,1976-02-09,Partial College,Professional,M,S,1,2,0,0,95999,71,0,Durham,27701,North Carolina,49
22192,1976-09-11,Partial College,Professional,M,S,0,2,0,0,100840,70,0,Louisville,40201,Kentucky,48
22326,1975-02-23,Partial College,Clerical,F,S,1,1,3,3,44396,60,0,Toledo,43601,Ohio,50
22399,1980-01-06,Partial College,Manual,M,S,1,1,0,0,17709,58,0,Chula Vista,91910,California,45
22401,1980-01-08,Partial College,Manual,M,M,1,1,0,0,12219,59,0,Virginia Beach,23450,Virginia,45
22403,1979-02-21,Partial College,Manual,M,M,1,1,0,0,16239,62,0,San Antonio,78201,Texas,46
22404,1980-11-06,Partial College,Manual,F,S,0,1,0,0,26861,37,0,New Orleans,70112,Louisiana,44
22405,1978-09-21,Partial College,Manual,M,M,1,1,0,0,23410,62,0,Memphis,37501,Tennessee,46
22406,1977-11-12,High School,Manual,M,M,1,2,0,0,32029,67,0,Minneapolis,55401,Minnesota,47
22407,1979-10-19,High School,Manual,F,M,1,0,1,1,36039,50,0,Pittsburgh,15201,Pennsylvania,45
22408,1979-09-06,High School,Manual,M,S,0,0,1,1,18538,62,0,Lexington,40502,Kentucky,45
22409,1979-08-15,Bachelors,Clerical,F,S,1,0,0,0,11336,37,0,Anaheim,92801,California,45
22410,1978-08-16,Bachelors,Clerical,F,S,0,0,0,0,36542,41,1,Austin,73301,Texas,46
22412,1977-10-04,Bachelors,Clerical,M,M,0,0,0,0,32278,58,0,Tucson,85701,Arizona,47
22453,2022-02-04,Bachelors,Clerical,M,M,1,2,0,3,37461,45,0,Charlotte,28201,North Carolina,3
22514,1977-09-03,High School,Manual,M,S,1,1,0,0,38138,63,0,Dallas,75201,Texas,47
22515,1979-06-09,High School,Manual,F,S,1,2,4,4,20302,66,1,San Diego,92101,California,46
22516,1979-05-12,Partial College,Clerical,F,S,0,1,3,3,54486,67,1,Toledo,43601,Ohio,46
22517,1979-08-16,Partial College,Clerical,M,S,1,1,3,3,63437,100,1,Lexington,40502,Kentucky,45
22518,1979-04-19,Partial College,Clerical,F,S,0,2,3,3,68012,62,1,Mesa,85201,Arizona,46
22526,1978-11-26,Partial College,Clerical,M,S,1,3,4,4,71480,112,1,New York,10001,New York,46
22527,1977-06-15,High School,Manual,F,S,0,1,0,0,13577,38,0,El Paso,79901,Texas,48
22528,1976-02-08,High School,Manual,F,S,1,1,0,0,22793,35,1,Charlotte,28201,North Carolina,49
22529,1975-04-02,Partial High School,Manual,M,S,0,2,0,0,12450,63,0,Austin,73301,Texas,50
22530,1975-03-28,High School,Manual,F,S,0,1,0,0,19338,38,0,Omaha,68101,Nebraska,50
22531,1976-11-20,High School,Manual,F,S,1,1,0,0,16291,39,0,Honolulu,96801,Hawaii,48
22532,1976-08-10,Partial College,Clerical,M,S,0,1,0,0,55543,69,0,Arlington,76010,Texas,48
22534,1975-02-13,Partial College,Clerical,F,S,1,1,0,0,46678,48,0,Chicago,60601,Illinois,50
22536,1975-05-22,Bachelors,Skilled Manual,F,M,1,0,1,1,47206,51,0,Anchorage,99501,Alaska,50
22571,1980-02-10,Partial College,Manual,M,M,1,1,0,0,31026,69,0,Mesa,85201,Arizona,45
22572,1980-11-03,Partial College,Manual,F,M,1,1,0,0,15577,33,0,Santa Ana,92701,California,44
22573,1980-03-26,Partial College,Manual,M,S,0,1,0,0,29058,56,1,Anaheim,92801,California,45
22574,1979-03-21,Partial College,Manual,M,M,0,1,0,0,22197,59,0,Durham,27701,North Carolina,46
22575,1980-08-19,Bachelors,Clerical,M,S,0,0,0,0,29955,60,0,Columbus,43085,Ohio,44
22576,1980-12-24,Bachelors,Clerical,M,S,0,0,0,0,25985,59,1,Fort Worth,76101,Texas,44
22578,1977-10-12,High School,Manual,M,S,0,2,0,0,15666,53,0,Columbus,43085,Ohio,47
22579,1976-04-17,High School,Manual,F,S,0,0,1,1,22108,46,1,San Jose,95101,California,49
22580,1979-04-07,High School,Manual,F,S,0,0,1,1,19246,44,0,Anchorage,99501,Alaska,46
22581,1979-08-20,Bachelors,Clerical,F,M,0,0,0,0,23639,40,0,Indianapolis,46201,Indiana,45
22582,1979-11-17,Bachelors,Clerical,F,S,0,0,0,0,33904,43,1,Austin,73301,Texas,45
22583,1977-08-12,Partial College,Manual,M,S,1,0,0,0,25334,60,0,Anaheim,92801,California,47
22629,2023-08-03,Graduate Degree,Clerical,M,M,1,0,0,1,76072,55,0,Louisville,40201,Kentucky,1
22685,1979-05-05,Partial College,Clerical,F,S,1,1,3,3,45951,56,0,New York,10001,New York,46
22686,1979-03-12,Partial College,Clerical,M,S,1,2,3,3,59440,98,0,Durham,27701,North Carolina,46
22694,1978-01-06,Partial College,Clerical,F,S,1,2,3,3,47392,60,1,Fresno,93701,California,47
22695,1978-08-17,Partial College,Clerical,M,S,1,3,4,4,48945,109,1,Greensboro,27401,North Carolina,46
